age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,1,256,1,success,yes
63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2,95,3,failure,yes
50,retired,married,secondary,no,8648,no,no,cellular,12,may,3,176,1,failure,yes
27,self-employed,single,tertiary,no,168,no,no,cellular,12,nov,1,196,1,success,yes
44,management,married,tertiary,no,1791,no,no,telephone,12,aug,1,182,2,success,yes
36,services,married,secondary,no,4721,no,no,cellular,9,jun,1,92,5,success,yes
68,retired,married,secondary,no,1146,no,no,cellular,3,mar,2,110,3,success,yes
32,technician,married,secondary,no,660,no,no,cellular,25,oct,2,490,1,failure,yes
46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1,100,4,failure,yes
23,student,single,secondary,no,794,no,no,cellular,26,jul,3,171,3,other,yes
22,self-employed,single,secondary,no,2138,no,yes,cellular,10,aug,1,109,2,other,yes
26,management,single,tertiary,no,222,no,no,cellular,28,jun,1,63,2,success,yes
32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1,95,3,success,yes
41,management,married,tertiary,no,2226,no,no,cellular,7,aug,2,99,1,failure,yes
34,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,1,92,5,success,yes
51,management,married,tertiary,no,346,no,no,cellular,12,feb,1,92,5,success,yes
34,management,married,tertiary,no,158,no,no,cellular,9,jun,1,92,9,success,yes
25,technician,single,secondary,no,7103,yes,no,cellular,28,may,3,10,1,failure,yes
47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,2,181,4,success,yes
30,student,single,secondary,no,48,no,no,cellular,25,feb,1,191,2,success,yes
46,admin.,married,secondary,no,974,no,no,cellular,5,jun,2,80,1,success,yes
47,admin.,married,secondary,no,3676,no,no,cellular,15,jul,2,342,1,other,yes
46,management,married,tertiary,no,273,yes,no,cellular,15,sep,1,105,3,failure,yes
42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,2,126,11,failure,yes
29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,1,50,3,success,yes
37,management,married,tertiary,no,1276,no,no,cellular,16,nov,1,94,2,success,yes
32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,4,188,1,failure,yes
53,management,married,tertiary,no,1624,no,no,cellular,6,aug,1,98,6,success,yes
53,technician,married,tertiary,no,395,no,no,cellular,29,oct,1,148,1,failure,yes
32,technician,married,secondary,no,484,yes,no,cellular,12,aug,2,463,1,success,yes
43,management,married,tertiary,no,2987,no,no,cellular,4,jun,1,85,3,failure,yes
61,management,single,tertiary,no,2,no,no,cellular,12,aug,1,114,3,failure,yes
27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,2,184,1,success,yes
61,self-employed,married,tertiary,no,10861,no,no,cellular,25,oct,1,91,5,success,yes
49,blue-collar,divorced,primary,no,24,yes,no,cellular,11,may,1,362,1,success,yes
25,blue-collar,single,secondary,no,1857,yes,no,cellular,12,oct,1,91,12,success,yes
33,blue-collar,single,secondary,no,329,no,no,cellular,6,sep,1,145,2,other,yes
51,management,married,tertiary,no,2635,no,no,cellular,21,may,3,74,5,failure,yes
32,blue-collar,married,secondary,no,225,yes,no,cellular,17,apr,1,150,1,failure,yes
72,retired,married,primary,no,4657,no,no,telephone,23,mar,1,91,8,success,yes
34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,2,85,1,success,yes
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,1,96,4,success,yes
35,management,married,tertiary,no,611,no,no,cellular,1,oct,2,121,1,success,yes
22,student,single,primary,no,3472,no,no,cellular,20,oct,1,183,3,failure,yes
25,student,single,secondary,no,1868,no,no,cellular,26,oct,1,103,2,other,yes
42,blue-collar,married,secondary,no,366,yes,no,cellular,22,may,1,106,1,failure,yes
38,admin.,single,secondary,no,262,no,no,cellular,3,feb,2,180,6,failure,yes
42,management,married,tertiary,no,372,yes,no,cellular,4,aug,3,1,2,success,yes
42,management,married,tertiary,no,27696,no,no,cellular,12,may,2,89,5,success,yes
31,management,single,tertiary,no,12857,yes,no,telephone,4,may,4,87,2,success,yes
38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,2,130,2,failure,yes
27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,2,197,2,success,yes
31,technician,single,tertiary,no,882,no,no,cellular,4,sep,1,93,1,success,yes
32,management,single,tertiary,no,6542,yes,no,cellular,15,may,4,175,5,failure,yes
40,services,divorced,secondary,no,687,yes,no,cellular,2,feb,1,208,1,success,yes
36,management,single,tertiary,no,5958,yes,no,cellular,22,sep,1,184,1,success,yes
32,technician,married,secondary,no,1547,no,no,cellular,26,oct,1,805,4,other,yes
35,technician,married,tertiary,no,7050,no,no,cellular,11,aug,3,182,4,success,yes
50,management,married,tertiary,no,5969,no,no,cellular,25,jan,1,544,2,failure,yes
33,management,single,tertiary,no,935,no,no,cellular,9,feb,2,92,8,success,yes
32,management,single,tertiary,no,935,no,no,cellular,10,aug,2,375,5,failure,yes
45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,2,472,1,success,yes
23,student,single,secondary,no,107,no,no,cellular,14,oct,1,183,1,success,yes
31,management,married,tertiary,no,877,no,no,cellular,9,jun,1,93,7,other,yes
61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,1,91,4,success,yes
39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,2,276,3,other,yes
31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,1,357,3,success,yes
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,1,91,1,success,yes
73,retired,married,primary,no,796,no,no,cellular,23,oct,1,182,2,failure,yes
38,admin.,married,secondary,no,1559,no,no,cellular,3,mar,2,280,1,failure,yes
51,management,married,tertiary,no,469,no,no,cellular,15,apr,1,181,2,success,yes
33,services,single,secondary,no,152,yes,no,cellular,25,may,2,365,2,success,yes
39,technician,married,secondary,no,1587,yes,no,cellular,8,sep,2,98,3,success,yes
35,management,married,tertiary,no,495,no,no,cellular,30,apr,1,87,1,failure,yes
28,self-employed,single,tertiary,no,159,no,no,cellular,16,nov,2,33,4,success,yes
41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,2,391,11,success,yes
28,admin.,single,secondary,no,4745,no,no,telephone,12,may,1,181,5,success,yes
53,management,married,secondary,no,2693,no,no,cellular,5,mar,1,104,1,failure,yes
45,management,married,tertiary,no,160,no,no,cellular,10,nov,2,194,1,success,yes
67,retired,married,primary,no,1430,no,no,cellular,11,jan,2,91,3,failure,yes
37,blue-collar,married,secondary,no,604,yes,no,cellular,7,oct,1,495,1,failure,yes
37,management,married,tertiary,no,255,no,no,cellular,24,feb,2,183,10,success,yes
55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,2,95,1,other,yes
38,management,single,tertiary,no,3646,yes,no,cellular,12,may,2,286,1,other,yes
47,admin.,married,secondary,no,368,no,no,cellular,21,may,1,87,6,success,yes
59,services,divorced,secondary,no,1,yes,no,cellular,28,jan,1,253,5,other,yes
41,services,married,secondary,no,471,yes,no,cellular,13,may,2,293,4,success,yes
72,retired,married,secondary,no,5715,no,no,cellular,17,may,1,181,2,success,yes
36,admin.,single,tertiary,no,364,no,yes,cellular,31,aug,1,123,1,failure,yes
39,services,married,secondary,no,25,yes,yes,cellular,12,may,1,351,3,failure,yes
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,1,183,1,failure,yes
35,admin.,married,secondary,no,2374,yes,no,cellular,11,aug,2,183,5,success,yes
32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,1,182,1,success,yes
29,blue-collar,single,tertiary,no,455,no,no,telephone,27,may,2,36,1,success,yes
37,management,married,tertiary,no,0,no,no,cellular,16,jul,2,182,3,success,yes
62,management,married,secondary,no,1128,no,no,cellular,2,sep,1,290,3,other,yes
67,management,married,tertiary,no,405,no,no,cellular,10,nov,2,95,2,success,yes
31,management,single,tertiary,no,533,no,no,telephone,12,may,1,90,10,success,yes
36,services,single,secondary,no,1227,yes,yes,cellular,4,may,5,341,3,failure,yes
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,1,169,2,failure,yes
23,student,single,secondary,no,381,no,no,cellular,23,feb,1,189,2,other,yes
56,retired,married,secondary,no,3738,yes,no,cellular,17,apr,1,305,6,other,yes
54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,1,183,2,success,yes
31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,1,181,3,success,yes
30,management,single,tertiary,no,398,no,no,cellular,27,oct,1,180,3,success,yes
48,blue-collar,married,secondary,no,238,yes,yes,cellular,2,jun,2,81,1,success,no
34,admin.,single,secondary,no,673,yes,no,cellular,29,jan,1,260,2,failure,no
31,blue-collar,married,primary,no,-199,yes,yes,telephone,12,may,5,299,10,failure,no
35,admin.,single,secondary,no,181,yes,no,cellular,18,may,4,301,1,failure,no
51,management,married,tertiary,no,0,yes,yes,cellular,19,aug,1,84,1,other,no
46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,3,119,2,failure,no
49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,aug,3,104,2,success,no
45,admin.,married,secondary,no,1097,yes,yes,cellular,2,feb,1,208,1,failure,no
37,technician,married,secondary,no,24,yes,no,cellular,13,aug,1,105,2,failure,no
27,student,single,secondary,no,3754,no,no,cellular,15,mar,3,98,1,other,no
32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,1,353,3,other,no
40,services,married,secondary,no,0,yes,no,cellular,2,jun,1,28,3,failure,no
56,management,married,tertiary,no,563,yes,no,cellular,6,may,2,168,1,failure,no
53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,1,126,3,failure,no
55,retired,married,tertiary,no,357,yes,no,cellular,11,aug,1,103,1,failure,no
56,management,married,tertiary,no,2366,yes,yes,cellular,3,feb,2,188,4,failure,no
35,blue-collar,married,secondary,no,667,yes,no,cellular,14,may,5,324,27,other,no
32,management,single,tertiary,no,307,no,no,cellular,25,jan,1,201,3,success,no
41,management,married,tertiary,no,-29,no,no,cellular,29,jan,2,266,2,failure,no
60,retired,married,tertiary,no,2194,yes,no,telephone,20,apr,3,263,9,failure,no
60,management,married,secondary,no,0,no,no,cellular,20,may,4,87,8,failure,no
28,blue-collar,single,tertiary,no,1984,yes,no,cellular,4,may,2,14,1,failure,no
50,technician,married,tertiary,no,3117,no,no,cellular,20,nov,2,164,1,failure,no
45,entrepreneur,married,secondary,no,242,no,yes,cellular,4,feb,1,198,4,failure,no
31,blue-collar,single,secondary,no,573,yes,no,telephone,5,feb,1,269,2,failure,no
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,15,apr,2,183,5,failure,no
48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,2,352,1,failure,no
43,unemployed,married,secondary,no,775,no,no,cellular,14,aug,1,106,1,failure,no
26,admin.,single,secondary,no,96,no,no,cellular,6,may,1,345,1,failure,no
39,management,single,tertiary,no,633,no,no,cellular,19,nov,2,133,3,failure,no
36,self-employed,single,tertiary,no,583,no,no,cellular,30,jan,1,235,1,other,no
48,management,divorced,secondary,no,769,no,yes,cellular,28,jan,2,184,15,other,no
34,blue-collar,married,secondary,no,1924,yes,yes,cellular,1,apr,2,253,1,failure,no
26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,2,225,13,other,no
62,management,married,tertiary,no,0,no,no,cellular,13,apr,3,182,3,failure,no
55,management,single,tertiary,no,0,no,no,cellular,3,nov,3,187,3,failure,no
26,management,single,tertiary,no,9447,no,no,cellular,4,sep,1,100,2,other,no
88,retired,married,secondary,no,433,no,no,telephone,15,sep,1,274,1,failure,no
28,technician,single,tertiary,no,375,yes,no,cellular,14,may,1,350,1,other,no
41,services,married,secondary,no,2399,yes,no,cellular,15,may,2,351,2,failure,no
35,blue-collar,married,primary,no,147,yes,no,cellular,5,may,1,337,3,failure,no
43,management,divorced,tertiary,no,9,yes,no,cellular,26,aug,5,401,1,failure,no
30,admin.,single,secondary,no,127,yes,no,cellular,18,may,6,368,1,other,no
32,services,married,secondary,no,289,yes,no,cellular,2,feb,1,257,2,failure,no
32,housemaid,married,primary,no,-184,yes,no,cellular,6,feb,2,197,1,failure,no
37,admin.,single,tertiary,no,3954,yes,no,cellular,12,aug,1,117,2,failure,no
43,management,married,tertiary,no,78,yes,no,cellular,21,nov,1,109,1,other,no
32,management,single,tertiary,no,131,yes,no,cellular,11,aug,1,81,1,other,no
34,blue-collar,married,secondary,no,-257,yes,no,cellular,15,may,1,368,4,failure,no
35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,1,175,4,success,no
30,technician,single,secondary,no,728,yes,no,cellular,5,feb,1,261,1,other,no
33,self-employed,married,tertiary,no,263,no,no,cellular,16,nov,4,94,3,failure,no
29,admin.,married,secondary,no,6429,yes,yes,cellular,14,may,1,352,2,failure,no
39,management,single,tertiary,no,202,yes,no,cellular,12,may,1,301,1,other,no
33,management,single,tertiary,no,312,no,no,cellular,11,aug,1,369,3,failure,no
37,management,married,tertiary,no,789,yes,yes,cellular,11,aug,1,190,2,other,no
29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,1,179,1,failure,no
35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,2,168,1,failure,no
44,admin.,divorced,secondary,no,777,yes,no,cellular,18,may,3,350,2,failure,no
31,services,married,primary,no,997,yes,no,cellular,3,feb,1,190,3,failure,no
30,unemployed,single,tertiary,no,1159,no,no,cellular,12,aug,1,68,1,success,no
57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,1,388,1,failure,no
45,blue-collar,married,secondary,no,87,yes,no,cellular,14,may,1,360,3,failure,no
57,management,married,tertiary,no,3431,yes,no,cellular,21,nov,2,189,1,failure,no
33,technician,single,secondary,no,151,yes,no,cellular,20,apr,3,236,6,failure,no
37,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,2,119,1,failure,no
53,services,married,secondary,no,367,yes,yes,cellular,29,jan,1,261,2,failure,no
56,management,married,tertiary,no,505,yes,yes,cellular,5,may,1,169,3,failure,no
31,blue-collar,single,secondary,no,1205,yes,no,cellular,16,apr,1,328,2,other,no
33,management,married,tertiary,no,22867,yes,no,cellular,10,aug,1,440,2,failure,no
37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,1,175,2,failure,no
39,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,8,326,2,failure,no
34,admin.,divorced,secondary,no,140,yes,no,cellular,8,may,2,365,1,failure,no
57,retired,married,secondary,no,3738,yes,no,cellular,19,apr,1,367,7,success,no
32,blue-collar,single,primary,no,1918,yes,no,cellular,8,may,1,172,1,failure,no
43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,5,342,16,failure,no
33,management,single,tertiary,no,0,yes,no,telephone,5,may,2,358,5,other,no
32,admin.,married,secondary,no,337,no,no,cellular,15,may,3,368,1,failure,no
36,technician,married,primary,no,3350,yes,no,cellular,16,apr,1,269,3,other,no
36,management,married,tertiary,no,806,yes,no,cellular,3,feb,2,259,1,failure,no
40,admin.,married,secondary,no,367,yes,no,telephone,5,feb,1,274,1,failure,no
41,blue-collar,married,secondary,no,1954,no,no,cellular,18,nov,1,110,2,success,no
39,management,married,tertiary,no,839,no,yes,cellular,11,oct,2,774,11,failure,no
33,management,single,tertiary,no,576,no,no,cellular,25,may,1,111,2,other,no
49,management,married,tertiary,no,342,no,no,cellular,30,jan,2,228,1,failure,no
32,management,married,tertiary,no,141,yes,no,cellular,4,may,3,89,9,success,no
42,blue-collar,married,primary,no,402,no,no,cellular,13,may,7,330,17,failure,no
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,1,105,3,failure,no
28,student,single,secondary,no,1925,no,no,cellular,26,feb,1,93,3,success,no
30,blue-collar,single,secondary,no,103,yes,no,cellular,17,apr,2,317,1,other,no
41,admin.,married,secondary,no,1395,yes,yes,cellular,11,may,1,308,2,failure,no
55,management,married,primary,no,621,no,yes,cellular,2,feb,1,208,1,failure,no
51,management,divorced,tertiary,no,119,no,no,cellular,17,nov,1,165,2,failure,no
39,blue-collar,married,secondary,no,5222,yes,no,cellular,21,nov,2,177,1,failure,no
59,admin.,married,secondary,no,92,yes,no,cellular,12,may,2,350,1,failure,no
44,services,married,secondary,no,1450,yes,no,cellular,14,apr,1,314,2,failure,no
34,technician,married,secondary,no,1026,no,no,cellular,12,nov,1,100,6,failure,no
28,management,single,tertiary,no,385,no,yes,cellular,9,feb,4,193,7,failure,no
38,management,married,tertiary,no,5432,yes,yes,cellular,17,apr,1,149,2,failure,no
54,retired,divorced,tertiary,no,349,yes,no,cellular,12,may,2,175,1,failure,no
36,management,single,tertiary,no,20,yes,no,cellular,20,apr,2,150,3,other,no
60,retired,divorced,tertiary,no,381,yes,no,cellular,17,apr,2,344,4,failure,no
53,retired,married,secondary,no,4968,no,no,cellular,6,may,1,87,2,failure,no
30,admin.,married,secondary,no,873,yes,no,telephone,12,nov,1,167,3,success,no
30,management,single,tertiary,no,265,no,no,cellular,25,nov,1,93,3,success,no
36,management,single,tertiary,no,243,yes,no,cellular,7,may,2,360,3,failure,no
52,management,married,tertiary,no,1944,yes,no,cellular,15,apr,3,323,2,failure,no
38,services,married,secondary,no,8876,no,no,cellular,2,feb,1,75,1,failure,no
52,admin.,married,secondary,no,423,yes,yes,cellular,20,oct,2,96,7,failure,no
37,management,married,tertiary,no,165,no,no,cellular,24,aug,1,83,1,other,no
29,services,married,secondary,no,376,no,yes,telephone,28,jan,3,183,4,failure,no
27,technician,divorced,secondary,no,21,yes,no,cellular,18,may,1,356,1,failure,no
29,management,single,tertiary,no,92,no,no,cellular,2,jun,1,92,5,success,no
47,blue-collar,married,secondary,no,1536,yes,no,cellular,17,apr,1,301,4,other,no
37,management,single,tertiary,no,600,yes,no,cellular,17,nov,2,196,1,failure,no
39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,1,255,1,failure,no
47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,3,170,2,failure,no
